Group Code,Group Description,Category Code,Category Description,Year,Month,Date,Request Count
CSPkScrt,Security,CSAntiSocB,Anti-social Behaviour in TCC Parks/Buildings,2018,8,1/08/2018,1
CSPkScrt,Security,CSChroming,Chroming in TCC Parks/Buildings,2018,8,1/08/2018,1
CSPlmdrn,Plumbing & Drainage,CSPlmNCmpl,Possible non-compliant plumbing & drainage work,2018,8,1/08/2018,4
CSPlnCompl,Planning Compliance,CSNPremUse,Land Use Issues,2018,8,1/08/2018,12
CSPools,Pools,CSCouncil,Council,2018,8,1/08/2018,1
CSPools,Pools,CSPlBckWsh,Possible non-compliant pool backwashing,2018,8,1/08/2018,3
CSPools,Pools,CSPlFnCmpl,Possible non-compliant pool fencing,2018,8,1/08/2018,10
CSPrkAdmn,Parks Administrative Requests,CSGrnPlt,Greening Planting,2018,8,1/08/2018,15
CSPrkInf,Park Infrastructure,CSBbqRpr,BBQ Repair/Maintainence,2018,8,1/08/2018,6
CSPrkInf,Park Infrastructure,CSFncIpr,Fencing (Imminent public risk),2018,8,1/08/2018,2
CSPrkInf,Park Infrastructure,CSFncNpr,Fencing (No public risk),2018,8,1/08/2018,13
CSPrkInf,Park Infrastructure,CSLighting,Lighting,2018,8,1/08/2018,15
CSPrkInf,Park Infrastructure,CSPbTltCln,Public toilet cleanliness,2018,8,1/08/2018,16
CSPrkInf,Park Infrastructure,CSPbTltMnt,Public Toilet Maintainence,2018,8,1/08/2018,28
CSPrkInf,Park Infrastructure,CSPkFrnIpr,Park Infrastructure (Imminent public risk),2018,8,1/08/2018,1
CSPrkInf,Park Infrastructure,CSPkFrnNpr,Park Infrastructure(No public risk),2018,8,1/08/2018,5
CSPrkInf,Park Infrastructure,CSPlyEqIpr,Play Equipment (Imminent public risk),2018,8,1/08/2018,6
CSPrkInf,Park Infrastructure,CSPlyEqNpr,Play Equipment (No public risk),2018,8,1/08/2018,3
CSPrkInf,Park Infrastructure,CSPthRd,Pathways & Roadways,2018,8,1/08/2018,2
CSPrkIrig,Irrigation,CSIrrMaj,Irrigation High Priority,2018,8,1/08/2018,18
CSPrkIrig,Irrigation,CSIrrMin,Irrigation Low Priority,2018,8,1/08/2018,79
CSPrkIrig,Irrigation,CSLnLoc,Line Location,2018,8,1/08/2018,8
CSPrkIrig,Irrigation,CSPkPlmMaj,Plumbing Maintenance High Priority,2018,8,1/08/2018,2
CSPrkIrig,Irrigation,CSPkPlmMin,Plumbing Maintenance Low Priority,2018,8,1/08/2018,14
CSPrkOpn,Parks and Open Space,CSAdvSpec,Advice/ Special Request,2018,8,1/08/2018,36
CSPrkOpn,Parks and Open Space,CSDbPkNpr,Debris Pick Up,2018,8,1/08/2018,8
CSPrkOpn,Parks and Open Space,CSGdBedHpp,Garden Bed,2018,8,1/08/2018,20
CSPrkOpn,Parks and Open Space,CSGrCutNpr,Grass Cutting (Non Scheduled),2018,8,1/08/2018,21
CSPrkOpn,Parks and Open Space,CSHrbcd,Herbiciding,2018,8,1/08/2018,7
CSPrkOpn,Parks and Open Space,CSPltBox,Planter Boxes,2018,8,1/08/2018,1
CSPrkOpn,Parks and Open Space,CSPrkMaint,Maintenance for an Event,2018,8,1/08/2018,4
CSPrkOpn,Parks and Open Space,CSVegCntrl,Vegetation Control,2018,8,1/08/2018,1
CSProActPa,Proactive Patrols,CSOvrgrwn,Overgrown private allotment,2018,8,1/08/2018,1
CSPstPlt,Pest Plant,CSPestPlnt,Pest Plant,2018,8,1/08/2018,4
CSPTSS,Pensioner Transport Subsidy Scheme,CSPenTSS,Pensioner Transport Subsidy Scheme,2018,8,1/08/2018,125
CSPubHth,Public Health,CSPhlthRsk,Public Health Risk,2018,8,1/08/2018,3
CSPubReact,Public Reaction,CSWatRest,Water Restrictions,2018,8,1/08/2018,10
CSRates,Rates,CSRateco,Advice of change of Owner,2018,8,1/08/2018,16
CSRdAncil,Road Ancillary,CSDmgCORSF,Damaged Council-Owned Road Side Fencing,2018,8,1/08/2018,5
CSRdAncil,Road Ancillary,CSGPDefect,Guide Post Defects,2018,8,1/08/2018,1
CSRdAncil,Road Ancillary,CSGrdRCBar,Guard rail / Concrete barrier defects,2018,8,1/08/2018,3
CSRdAncil,Road Ancillary,CSLnMark,Line Marking Maintenance,2018,8,1/08/2018,1
CSRdAncil,Road Ancillary,CSRRPMD,Reflective Pavement Marking / Delineator Defects,2018,8,1/08/2018,1
CSRegServ,EH & Regulatory Services Request for Service,CSApplic,Applications - EH & Regulatory Services,2018,8,1/08/2018,82
CSRegServ,EH & Regulatory Services Request for Service,CSNotify,Notifications - EH & Regulatory Services,2018,8,1/08/2018,3
CSRegServ,EH & Regulatory Services Request for Service,CSRefunds,Refunds - EH & Regulatory Services,2018,8,1/08/2018,14
CSSealRD,Road Sealed/Bitumen,cspthole,Pothole,2018,8,1/08/2018,13
CSSealRD,Road Sealed/Bitumen,CSPvFail,Pavement Failure or Surface Defects,2018,8,1/08/2018,16
CSSewInf,Wastewater Infrastructure,CSPushCamS,Push Camera Sewer,2018,8,1/08/2018,1
CSSewInf,Wastewater Infrastructure,CSWtrRest,Restoration,2018,8,1/08/2018,2
CSSewInf,Wastewater Infrastructure,CSWWBlkDrn,House Drain Blockage,2018,8,1/08/2018,32
CSSewInf,Wastewater Infrastructure,CSWWBMn,Broken Wastewater Main,2018,8,1/08/2018,2
CSSewInf,Wastewater Infrastructure,CSWWDOdour,Odour Wastewater distribution,2018,8,1/08/2018,6
CSSewInf,Wastewater Infrastructure,CSWWLnFull,Wastewater Mainline blockage,2018,8,1/08/2018,28
CSSewInf,Wastewater Infrastructure,CSWWMnhole,Wastewater Manhole,2018,8,1/08/2018,6
CSSewInf,Wastewater Infrastructure,CSWWOdour,Odour Wastewater Treatment Plant,2018,8,1/08/2018,3
CSSewInf,Wastewater Infrastructure,CSWWSpill,Wastewater Spill,2018,8,1/08/2018,2
CSSpill,Spillage,CSSpillTI,Spillage (Transport Infrastructure),2018,8,1/08/2018,4
CSStrmDrn,Stormwater Drainage,CSBlock,Drains Debris/Defect/Blocked,2018,8,1/08/2018,29
CSStrmDrn,Stormwater Drainage,CSBPitLid,Culvert Defect/Obstruction,2018,8,1/08/2018,8
CSStrtFurn,Signs (Traffic/Transport),CSMStSign,Sign Missing / Defective,2018,8,1/08/2018,45
CSStrtSwp,Street Sweeping,CSStrtSwpU,Street Sweeping (Unscheduled),2018,8,1/08/2018,27
CSStrtSwp,Street Sweeping,CSVehAcc,Vehicle Accident (Street Sweeping - Broken Glass),2018,8,1/08/2018,5
CSSyringes,Syringes,CSOpSpace,Parks and Open Space/Roadside,2018,8,1/08/2018,2
CSSyringes,Syringes,TCCOwned,TCC Building/Community Centre/ Public Toilet,2018,8,1/08/2018,1
CSTechServ,Technical Services (New/Upgrade),CSOpenSpce,Open Spaces,2018,8,1/08/2018,7
CSTechServ,Technical Services (New/Upgrade),CSStmwater,Stormwater,2018,8,1/08/2018,2
CSTechServ,Technical Services (New/Upgrade),CSTraf&Rds,Traffic and Roads,2018,8,1/08/2018,56
CSTree,Trees,CSFallenTr,Fallen Trees (Non Urgent),2018,8,1/08/2018,8
CSTree,Trees,CSFallenTU,Fallen Trees (Urgent),2018,8,1/08/2018,1
CSTree,Trees,CSResplnt,Resident Planting,2018,8,1/08/2018,7
CSTree,Trees,CSStmpRm,Stump Removal,2018,8,1/08/2018,5
CSTree,Trees,CSTrBrIpr,Tree Branch Pick Up (Urgent),2018,8,1/08/2018,4
CSTree,Trees,CSTrBrNpr,Tree Branch Pick Up (Non Urgent),2018,8,1/08/2018,12
CSTree,Trees,CSTreeRdwk,Tree Approval in relation to Road Works Permit,2018,8,1/08/2018,1
CSTree,Trees,CSTrInsp,Tree Inspection,2018,8,1/08/2018,132
CSTree,Trees,CSTrPrnNpr,Tree Pruning,2018,8,1/08/2018,69
CSTree,Trees,CSWBNpr,Wasp/Bees,2018,8,1/08/2018,1
CSTrfLgt,Traffic Lights,CSMainCAO,Maintenance (Council Assets Only),2018,8,1/08/2018,3
CSUnauthUs,Unauthorised Use of Council Controlled Land,CSCnclLand,Unauthorised Use of Council Controlled Land,2018,8,1/08/2018,19
CSUnsealRD,Road Gravel/Dirt,CSDefect,Defects,2018,8,1/08/2018,8
CSVhcl,Vehicles,CSAbandVeh,Abandoned Vehicles,2018,8,1/08/2018,65
CSVrm,Vermin,CSVermin,Vermin,2018,8,1/08/2018,4
CSWaterSup,Water Supply,CSPosWtOff,Possible Water Offences,2018,8,1/08/2018,3
CSWpl,Water Pollution,CSComm,Commercial,2018,8,1/08/2018,2
CSWpl,Water Pollution,CSResiden,Residential,2018,8,1/08/2018,1
CSWsteServ,Waste Services,CSAddbin,Bins Additional Service,2018,8,1/08/2018,27
CSWsteServ,Waste Services,CSBinPartC,Wheelie Bin Parts - Damaged,2018,8,1/08/2018,44
CSWsteServ,Waste Services,CSBins,Bins Odour & Placement,2018,8,1/08/2018,4
CSWsteServ,Waste Services,CSCasulBin,Bins Quote for Collection Service (Lift-Once off),2018,8,1/08/2018,14
CSWsteServ,Waste Services,CSCnlbin,Bins Cancel Service,2018,8,1/08/2018,5
CSWsteServ,Waste Services,CSDmgbin,Bins Damaged / Stolen,2018,8,1/08/2018,212
CSWsteServ,Waste Services,CSHardRUB,Hard Rubbish Collection,2018,8,1/08/2018,67
CSWsteServ,Waste Services,CSMisbin,Bins Missed Collection,2018,8,1/08/2018,76
CSWsteServ,Waste Services,CSNserv,Bins New Service,2018,8,1/08/2018,82
CSWsteServ,Waste Services,CSPubbin,Bins Public Street & Park,2018,8,1/08/2018,8
CSWsteServ,Waste Services,CSVetCol1,Vet Collection,2018,8,1/08/2018,17
CSWtrInf,Water Infrastructure,CSMisFHyd,Missing Fire Hydrant Lid,2018,8,1/08/2018,6
CSWtrInf,Water Infrastructure,CSMisSVLid,Missing Sluice Valve Lid,2018,8,1/08/2018,2
CSWtrInf,Water Infrastructure,CSNoWater,No Water,2018,8,1/08/2018,16
CSWtrInf,Water Infrastructure,CSRaiseMtr,Raise Meter,2018,8,1/08/2018,2
CSWtrInf,Water Infrastructure,CSRaiseVB,Raise Valve Box,2018,8,1/08/2018,2
CSWtrInf,Water Infrastructure,CSWtrBMtr,Broken Water Meter,2018,8,1/08/2018,62
CSWtrInf,Water Infrastructure,CSWtrHamme,Water Hammer,2018,8,1/08/2018,2
CSWtrInf,Water Infrastructure,CSWtrLHyd,Leaking Fire Hydrant,2018,8,1/08/2018,18
CSWtrInf,Water Infrastructure,CSWtrLMn,Leaking Water Main,2018,8,1/08/2018,105
CSWtrInf,Water Infrastructure,CSWtrLSc,Leaking Stopcock,2018,8,1/08/2018,10
CSWtrInf,Water Infrastructure,CSWtrLSrv,Leaking Water Service,2018,8,1/08/2018,226
CSWtrInf,Water Infrastructure,CSWtrLSv,Leaking Sluice Valve,2018,8,1/08/2018,8
CSWtrInf,Water Infrastructure,CSWtrPrsr,Shortage of Water,2018,8,1/08/2018,29
CSWtrInf,Water Infrastructure,CSWtrRepPg,Water Service Replacement Program,2018,8,1/08/2018,2
CSWtrInf,Water Infrastructure,CSWtrRest,Restoration,2018,8,1/08/2018,14
CSWtrInf,Water Infrastructure,CSWtrRMtr,Replace Water Meter,2018,8,1/08/2018,4
CSWtrInf,Water Infrastructure,CSWtrScOff,Stopcock wont turn off,2018,8,1/08/2018,44
CSWtrQlty,Water Quality,CSDrtWtr,Dirty Water,2018,8,1/08/2018,6
CSWtrQlty,Water Quality,CSTstOdour,Taste / Odour,2018,8,1/08/2018,1
CSWtrRstr,Water Restrictions,CSBoreEnq,Bore Enquiries,2018,8,1/08/2018,3
CSWtrRstr,Water Restrictions,CSWtrRRlx,Relaxation of Water Restriction Guidelines,2018,8,1/08/2018,25
CSWtrRstr,Water Restrictions,CSWtrRstr,Watering Outside Water Restriction Guidelines,2018,8,1/08/2018,47
QCCorp,QCCorporate,QCPayMthd,Pay Method Feedback,2018,8,1/08/2018,1
Quickcall,Quickcall,Quickcall,Quickcall,2018,8,1/08/2018,9133
Complaint,Complaint - General,AssetFleet,Infrastructure Planning Assets & Fleet Section,2018,9,1/09/2018,10
Complaint,Complaint - General,ComEng,Community Engagement Section,2018,9,1/09/2018,4
Complaint,Complaint - General,MaintPlan,Construction Maintenance & Operations Section,2018,9,1/09/2018,8
Complaint,Complaint - General,PlanSect,Planning Section - RS and EH and Planning,2018,9,1/09/2018,8
Complaint,Complaint - General,WatWaste,Water/Wastewater/Waste Section,2018,9,1/09/2018,5
CSAccum,Accumulated Material,CSCychaz,Cyclone/Community Safety Hazard,2018,9,1/09/2018,3
CSAccum,Accumulated Material,CSUntdyalo,Unsightly Allotments,2018,9,1/09/2018,7
CSAdvStrct,Advertising Signs/Structures,CSAdvFree,Information on free standing/temporary advertising,2018,9,1/09/2018,1
CSAniMangt,Animal Management,CSAggrsve,Aggressive Animal,2018,9,1/09/2018,45
CSAniMangt,Animal Management,CSApproval,Animal Approval,2018,9,1/09/2018,19
CSAniMangt,Animal Management,CSAttack,Attack,2018,9,1/09/2018,51
CSAniMangt,Animal Management,CSBreeder,Dog Breeders,2018,9,1/09/2018,4
CSAniMangt,Animal Management,CSDefecate,Defecating Animal,2018,9,1/09/2018,1
CSAniMangt,Animal Management,CSEncl,Enclosure,2018,9,1/09/2018,68
CSAniMangt,Animal Management,CSExcess,Excess,2018,9,1/09/2018,37
CSAniMangt,Animal Management,CSNoise,Noise,2018,9,1/09/2018,112
CSAniMangt,Animal Management,CSOdour,Odour,2018,9,1/09/2018,4
CSAniMangt,Animal Management,CSPrivImpd,Private Impound,2018,9,1/09/2018,142
CSAniMangt,Animal Management,CSProAcPat,Proactive Patrols,2018,9,1/09/2018,1
CSAniMangt,Animal Management,CSPstAml,Pest Animals,2018,9,1/09/2018,10
CSAniMangt,Animal Management,CSPstMgt,Pest Management Plan,2018,9,1/09/2018,3
CSAniMangt,Animal Management,CSRegu,Regulated Dog Inspections,2018,9,1/09/2018,11
CSAniMangt,Animal Management,CSStray,Stray,2018,9,1/09/2018,25
CSAniMangt,Animal Management,CSUnreg,Unregistered,2018,9,1/09/2018,10
CSAniMangt,Animal Management,CSWander,Wandering,2018,9,1/09/2018,63
CSAsbest,Asbestos,CSAsbestos,Asbestos,2018,9,1/09/2018,3
CSBldCompl,Building Compliance,CSNStrct,Possible non-compliant building or structure,2018,9,1/09/2018,23
CSBridges,Bridges and Footbridges,csrepmain,Repair/Maintenance,2018,9,1/09/2018,3
CSBtRamp,Boat Ramps,CSClnMt,Cleaning/Maintainence,2018,9,1/09/2018,1
CSBurn,Backyard Burning,CSBackyard,Fire Hazard,2018,9,1/09/2018,4
CSBusShlt,Bus Shelters,CSRepMain,Repair/Maintenance,2018,9,1/09/2018,2
CSCamp,Camping,CSCamping,Camping,2018,9,1/09/2018,2
CSCarprk,Parking,CSInfVhcl,Infringing Vehicle,2018,9,1/09/2018,35
CSCarprk,Parking,CSTicmac,Ticketing Machine/Faulty Meter,2018,9,1/09/2018,32
CSChgadd,Change of Address/Details,CSChgBusD,Change of Details (Business Licence),2018,9,1/09/2018,5
CSChgadd,Change of Address/Details,CSEHChgM,Change of Mailing Address (Business Licence),2018,9,1/09/2018,4
CSChgadd,Change of Address/Details,CSRateChgA,Change of Address (Rates),2018,9,1/09/2018,338
CSComplmt,Compliment,ComEng,Community Engagement Section,2018,9,1/09/2018,6
CSComplmt,Compliment,Finance,Financial Services Section,2018,9,1/09/2018,1
CSComplmt,Compliment,MaintPlan,Construction Maintenance & Operations Section,2018,9,1/09/2018,7
CSComplmt,Compliment,PlanSect,Planning Section - RS and EH and Planning,2018,9,1/09/2018,1
CSComplmt,Compliment,WatWaste,Water/Wastewater/Waste Section,2018,9,1/09/2018,3
CSCSH,Community Safety Hazards,CSCSH,Community Saftey Hazards,2018,9,1/09/2018,7
CSDevInfo,Building and Development Information,CSBldPerm,Building Advice Enquiries,2018,9,1/09/2018,2
CSDevInfo,Building and Development Information,CSDevEnq,Current development - enquiries,2018,9,1/09/2018,2
CSDevInfo,Building and Development Information,csplnadvce,Planning Advice Enquiries,2018,9,1/09/2018,74
CSDevInfo,Building and Development Information,CSTwnPlnC,Town Planning Certificates,2018,9,1/09/2018,1
CSDrvWay,Driveways,CSDrvInfo,New Driveway Information Request,2018,9,1/09/2018,3
CSDump,Dumping,CSDumping,Non-Compliant Dumping,2018,9,1/09/2018,14
CSDust,Dust & Smoke,CSComm,Commercial,2018,9,1/09/2018,4
CSDust,Dust & Smoke,CSResiden,Residential,2018,9,1/09/2018,7
CSEra,ERA,CSComm,Commercial,2018,9,1/09/2018,6
CSEra,ERA,CSResiden,Residential,2018,9,1/09/2018,1
CSFood,Food,CSHandling,Handling,2018,9,1/09/2018,4
CSFood,Food,CSPremises,Premises,2018,9,1/09/2018,8
CSFprr,Footpath,CSDefect,Defects,2018,9,1/09/2018,38
CSFprr,Footpath,CSObstrn,Obstruction,2018,9,1/09/2018,18
CSGraffiti,Graffiti,CSInOffen,Graffiti - Inoffensive,2018,9,1/09/2018,5
CSGraffiti,Graffiti,CSOffen,Graffiti - Offensive,2018,9,1/09/2018,1
CSHab,Hairdressing & Beauty,CSHrbty,Hairdressing & Beauty Therapy,2018,9,1/09/2018,1
CSInfoReq,Information Request,CSAniMgmt,Animal Management,2018,9,1/09/2018,16
CSInfoReq,Information Request,CSDevcompl,Development Compliance,2018,9,1/09/2018,6
CSInfoReq,Information Request,CSEnvhlth,Environmental Health,2018,9,1/09/2018,55
CSInfoReq,Information Request,CSMaintPO,Maintenance Planning & Operations,2018,9,1/09/2018,6
CSInfoReq,Information Request,CSParking,Parking Unit,2018,9,1/09/2018,5
CSInfoReq,Information Request,CSRegSrvs,Regulatory Services,2018,9,1/09/2018,47
CSInfoReq,Information Request,CSWasteEnq,Waste Enquiries,2018,9,1/09/2018,5
CSInfoReq,Information Request,CSWWater,Trade Waste Enquiries,2018,9,1/09/2018,7
CSInfraSrv,Infrastructure Services,CSPubCln,Public Cleanliness (Blood Vomit Faeces).,2018,9,1/09/2018,1
CSKrbChan,Kerb and Channel,CSDefect,Defects,2018,9,1/09/2018,16
CSLgt,Lighting,CSCommNL,Commercial Nuisance Light,2018,9,1/09/2018,1
CSLgt,Lighting,CSMainCAO,Maintenance (Council Assets Only),2018,9,1/09/2018,3
CSLgt,Lighting,CSResNL,Residential Nuisance Light,2018,9,1/09/2018,1
CSLit,Litter,CSDeadani,Dead Animal,2018,9,1/09/2018,78
CSLit,Litter,CSStreet,Street,2018,9,1/09/2018,39
CSLit,Litter,CSVehicleL,Littering from a vehicle,2018,9,1/09/2018,2
CSMidge,Sandfly or Midge,CSBrdingot,Breeding - Other Land,2018,9,1/09/2018,1
CSMidge,Sandfly or Midge,CSBrdingpr,Breeding - Private Land,2018,9,1/09/2018,1
CSMossie,Mosquito,CSBiting,Mosquito Biting,2018,9,1/09/2018,3
CSMossie,Mosquito,CSBrdingcs,Breeding Council / State,2018,9,1/09/2018,1
CSMossie,Mosquito,CSBrdingrc,Breeding Residential / Commercial,2018,9,1/09/2018,5
CSNoise,Noise,CSComm,Commercial,2018,9,1/09/2018,16
CSNoise,Noise,CSResiden,Residential,2018,9,1/09/2018,4
CSNtrlMgmt,Natural Area Management,CSBatMgmt,Flying Fox Bat Management,2018,9,1/09/2018,1
CSNtrlMgmt,Natural Area Management,CSCLNAUSD,Clean Up Australia Day & Great Northern Clean Up,2018,9,1/09/2018,1
CSNtrlMgmt,Natural Area Management,CSCstEstMt,Coastal-Salt Water Tidal Creeks & Rivers & Lakes,2018,9,1/09/2018,2
CSNtrlMgmt,Natural Area Management,CSFishKill,Fish Rescue &/Or Response to Fish Kill,2018,9,1/09/2018,2
CSNtrlMgmt,Natural Area Management,CSFrshCRiv,Freshwater Creeks & Rivers,2018,9,1/09/2018,2
CSNtrlMgmt,Natural Area Management,CSFrshWtrL,Freshwater Lakes,2018,9,1/09/2018,2
CSNtrlMgmt,Natural Area Management,CSMarineWi,Marine Wildlife - Dead,2018,9,1/09/2018,1
CSNtrlMgmt,Natural Area Management,CSShoreEro,Coastal-Beach Erosion,2018,9,1/09/2018,1
CSNtrlMgmt,Natural Area Management,CSVegCoast,Vegetation - Coastal Esplanade,2018,9,1/09/2018,1
CSNtrlMgmt,Natural Area Management,CSVegPuSaf,Vegetation - Maintenance and Public Safety,2018,9,1/09/2018,2
CSOdour,Odour Fumes,CSComm,Commercial,2018,9,1/09/2018,2
CSOdour,Odour Fumes,CSResiden,Residential,2018,9,1/09/2018,5
CSOvrgrn,Overgrown Allotments,CSPrivate,Private,2018,9,1/09/2018,18
CSOwnSearc,Ownership Search,OSOwnSearc,Ownership Search,2018,9,1/09/2018,52
CSPkScrt,Security,CSAntiSocB,Anti-social Behaviour in TCC Parks/Buildings,2018,9,1/09/2018,2
CSPlmdrn,Plumbing & Drainage,CSPlmNCmpl,Possible non-compliant plumbing & drainage work,2018,9,1/09/2018,4
CSPlnCompl,Planning Compliance,CSNPremUse,Land Use Issues,2018,9,1/09/2018,15
CSPools,Pools,CSPlFnCmpl,Possible non-compliant pool fencing,2018,9,1/09/2018,3
CSPools,Pools,CSPlFnEnqu,Pool fencing enquiries,2018,9,1/09/2018,1
CSPrkAdmn,Parks Administrative Requests,CSGrnPlt,Greening Planting,2018,9,1/09/2018,2
CSPrkInf,Park Infrastructure,CSBbqCln,BBQ Cleaning,2018,9,1/09/2018,1
CSPrkInf,Park Infrastructure,CSBbqRpr,BBQ Repair/Maintainence,2018,9,1/09/2018,5
CSPrkInf,Park Infrastructure,CSFncIpr,Fencing (Imminent public risk),2018,9,1/09/2018,3
CSPrkInf,Park Infrastructure,CSFncNpr,Fencing (No public risk),2018,9,1/09/2018,7
CSPrkInf,Park Infrastructure,CSLighting,Lighting,2018,9,1/09/2018,10
CSPrkInf,Park Infrastructure,CSPbTltCln,Public toilet cleanliness,2018,9,1/09/2018,7
CSPrkInf,Park Infrastructure,CSPbTltMnt,Public Toilet Maintainence,2018,9,1/09/2018,22
CSPrkInf,Park Infrastructure,CSPkFrnIpr,Park Infrastructure (Imminent public risk),2018,9,1/09/2018,3
CSPrkInf,Park Infrastructure,CSPkFrnNpr,Park Infrastructure(No public risk),2018,9,1/09/2018,14
CSPrkInf,Park Infrastructure,CSPlyEqIpr,Play Equipment (Imminent public risk),2018,9,1/09/2018,7
CSPrkInf,Park Infrastructure,CSPlyEqNpr,Play Equipment (No public risk),2018,9,1/09/2018,5
CSPrkInf,Park Infrastructure,CSPthRd,Pathways & Roadways,2018,9,1/09/2018,4
CSPrkInf,Park Infrastructure,CSSignage,Signage,2018,9,1/09/2018,2
CSPrkIrig,Irrigation,CSIrrMaj,Irrigation High Priority,2018,9,1/09/2018,20
CSPrkIrig,Irrigation,CSIrrMin,Irrigation Low Priority,2018,9,1/09/2018,91
CSPrkIrig,Irrigation,CSLnLoc,Line Location,2018,9,1/09/2018,8
CSPrkIrig,Irrigation,CSPkPlmMaj,Plumbing Maintenance High Priority,2018,9,1/09/2018,5
CSPrkIrig,Irrigation,CSPkPlmMin,Plumbing Maintenance Low Priority,2018,9,1/09/2018,10
CSPrkOpn,Parks and Open Space,CSAdvSpec,Advice/ Special Request,2018,9,1/09/2018,36
CSPrkOpn,Parks and Open Space,CSDbPkNpr,Debris Pick Up,2018,9,1/09/2018,9
CSPrkOpn,Parks and Open Space,CSGdBedHpp,Garden Bed,2018,9,1/09/2018,12
CSPrkOpn,Parks and Open Space,CSGrCutNpr,Grass Cutting (Non Scheduled),2018,9,1/09/2018,12
CSPrkOpn,Parks and Open Space,CSHrbcd,Herbiciding,2018,9,1/09/2018,8
CSPrkOpn,Parks and Open Space,CSPrkMaint,Maintenance for an Event,2018,9,1/09/2018,2
CSProActPa,Proactive Patrols,CSPatrolIn,Patrol Inspections,2018,9,1/09/2018,4
CSPstPlt,Pest Plant,CSPestPlnt,Pest Plant,2018,9,1/09/2018,2
CSPTSS,Pensioner Transport Subsidy Scheme,CSPenTSS,Pensioner Transport Subsidy Scheme,2018,9,1/09/2018,95
CSPubReact,Public Reaction,CSWatRest,Water Restrictions,2018,9,1/09/2018,4
CSRates,Rates,CSRateco,Advice of change of Owner,2018,9,1/09/2018,14
CSRdAncil,Road Ancillary,CSGrdRCBar,Guard rail / Concrete barrier defects,2018,9,1/09/2018,3
CSRdAncil,Road Ancillary,CSLnMark,Line Marking Maintenance,2018,9,1/09/2018,6
CSRdAncil,Road Ancillary,CSRRPMD,Reflective Pavement Marking / Delineator Defects,2018,9,1/09/2018,3
CSRegServ,EH & Regulatory Services Request for Service,CSApplic,Applications - EH & Regulatory Services,2018,9,1/09/2018,70
CSRegServ,EH & Regulatory Services Request for Service,CSNotify,Notifications - EH & Regulatory Services,2018,9,1/09/2018,3
CSRegServ,EH & Regulatory Services Request for Service,CSRefunds,Refunds - EH & Regulatory Services,2018,9,1/09/2018,7
CSSealRD,Road Sealed/Bitumen,cspthole,Pothole,2018,9,1/09/2018,17
CSSealRD,Road Sealed/Bitumen,CSPvFail,Pavement Failure or Surface Defects,2018,9,1/09/2018,17
CSSewInf,Wastewater Infrastructure,CSPushCamS,Push Camera Sewer,2018,9,1/09/2018,2
CSSewInf,Wastewater Infrastructure,CSWWBlkDrn,House Drain Blockage,2018,9,1/09/2018,32
CSSewInf,Wastewater Infrastructure,CSWWBMn,Broken Wastewater Main,2018,9,1/09/2018,1
CSSewInf,Wastewater Infrastructure,CSWWDOdour,Odour Wastewater distribution,2018,9,1/09/2018,6
